class,spectrogram_path
police,./sireNNet/espectrogramas_sirennet\police\sound_747_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_748.png
police,./sireNNet/espectrogramas_sirennet\police\sound_748_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_749.png
police,./sireNNet/espectrogramas_sirennet\police\sound_749_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_750.png
police,./sireNNet/espectrogramas_sirennet\police\sound_750_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_751.png
police,./sireNNet/espectrogramas_sirennet\police\sound_751_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_752.png
police,./sireNNet/espectrogramas_sirennet\police\sound_752_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_753.png
police,./sireNNet/espectrogramas_sirennet\police\sound_753_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_754.png
police,./sireNNet/espectrogramas_sirennet\police\sound_754_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_755.png
police,./sireNNet/espectrogramas_sirennet\police\sound_755_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_756.png
police,./sireNNet/espectrogramas_sirennet\police\sound_756_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_757.png
police,./sireNNet/espectrogramas_sirennet\police\sound_757_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_758.png
police,./sireNNet/espectrogramas_sirennet\police\sound_758_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_759.png
police,./sireNNet/espectrogramas_sirennet\police\sound_759_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_760.png
police,./sireNNet/espectrogramas_sirennet\police\sound_760_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_761.png
police,./sireNNet/espectrogramas_sirennet\police\sound_761_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_762.png
police,./sireNNet/espectrogramas_sirennet\police\sound_762_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_763.png
police,./sireNNet/espectrogramas_sirennet\police\sound_763_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_764.png
police,./sireNNet/espectrogramas_sirennet\police\sound_764_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_765.png
police,./sireNNet/espectrogramas_sirennet\police\sound_765_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_766.png
police,./sireNNet/espectrogramas_sirennet\police\sound_766_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_767.png
police,./sireNNet/espectrogramas_sirennet\police\sound_767_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_768.png
police,./sireNNet/espectrogramas_sirennet\police\sound_768_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_769.png
police,./sireNNet/espectrogramas_sirennet\police\sound_769_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_770.png
police,./sireNNet/espectrogramas_sirennet\police\sound_770_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_771.png
police,./sireNNet/espectrogramas_sirennet\police\sound_771_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_772.png
police,./sireNNet/espectrogramas_sirennet\police\sound_772_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_773.png
police,./sireNNet/espectrogramas_sirennet\police\sound_773_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_774.png
police,./sireNNet/espectrogramas_sirennet\police\sound_774_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_775.png
police,./sireNNet/espectrogramas_sirennet\police\sound_775_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_776.png
police,./sireNNet/espectrogramas_sirennet\police\sound_776_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_777.png
police,./sireNNet/espectrogramas_sirennet\police\sound_777_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_778.png
police,./sireNNet/espectrogramas_sirennet\police\sound_778_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_779.png
police,./sireNNet/espectrogramas_sirennet\police\sound_779_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_780.png
police,./sireNNet/espectrogramas_sirennet\police\sound_780_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_781.png
police,./sireNNet/espectrogramas_sirennet\police\sound_781_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_782.png
police,./sireNNet/espectrogramas_sirennet\police\sound_782_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_783.png
police,./sireNNet/espectrogramas_sirennet\police\sound_783_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_784.png
police,./sireNNet/espectrogramas_sirennet\police\sound_784_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_785.png
police,./sireNNet/espectrogramas_sirennet\police\sound_785_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_786.png
police,./sireNNet/espectrogramas_sirennet\police\sound_786_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_787.png
police,./sireNNet/espectrogramas_sirennet\police\sound_787_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_788.png
police,./sireNNet/espectrogramas_sirennet\police\sound_788_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_789.png
police,./sireNNet/espectrogramas_sirennet\police\sound_789_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_790.png
police,./sireNNet/espectrogramas_sirennet\police\sound_790_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_791.png
police,./sireNNet/espectrogramas_sirennet\police\sound_791_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_792.png
police,./sireNNet/espectrogramas_sirennet\police\sound_792_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_793.png
police,./sireNNet/espectrogramas_sirennet\police\sound_793_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_794.png
police,./sireNNet/espectrogramas_sirennet\police\sound_794_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_795.png
police,./sireNNet/espectrogramas_sirennet\police\sound_795_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_796.png
police,./sireNNet/espectrogramas_sirennet\police\sound_796_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_797.png
police,./sireNNet/espectrogramas_sirennet\police\sound_797_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_798.png
police,./sireNNet/espectrogramas_sirennet\police\sound_798_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_799.png
police,./sireNNet/espectrogramas_sirennet\police\sound_799_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_800.png
police,./sireNNet/espectrogramas_sirennet\police\sound_800_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_801.png
police,./sireNNet/espectrogramas_sirennet\police\sound_801_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_802.png
police,./sireNNet/espectrogramas_sirennet\police\sound_802_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_803.png
police,./sireNNet/espectrogramas_sirennet\police\sound_803_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_804.png
police,./sireNNet/espectrogramas_sirennet\police\sound_804_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_805.png
police,./sireNNet/espectrogramas_sirennet\police\sound_805_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_806.png
police,./sireNNet/espectrogramas_sirennet\police\sound_806_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_807.png
police,./sireNNet/espectrogramas_sirennet\police\sound_807_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_808.png
police,./sireNNet/espectrogramas_sirennet\police\sound_808_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_809.png
police,./sireNNet/espectrogramas_sirennet\police\sound_809_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_810.png
police,./sireNNet/espectrogramas_sirennet\police\sound_810_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_811.png
police,./sireNNet/espectrogramas_sirennet\police\sound_811_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_812.png
police,./sireNNet/espectrogramas_sirennet\police\sound_812_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_813.png
police,./sireNNet/espectrogramas_sirennet\police\sound_813_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_814.png
police,./sireNNet/espectrogramas_sirennet\police\sound_814_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_815.png
police,./sireNNet/espectrogramas_sirennet\police\sound_815_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_816.png
police,./sireNNet/espectrogramas_sirennet\police\sound_816_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_817.png
police,./sireNNet/espectrogramas_sirennet\police\sound_817_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_818.png
police,./sireNNet/espectrogramas_sirennet\police\sound_818_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_819.png
police,./sireNNet/espectrogramas_sirennet\police\sound_819_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_820.png
police,./sireNNet/espectrogramas_sirennet\police\sound_820_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_821.png
police,./sireNNet/espectrogramas_sirennet\police\sound_821_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_822.png
police,./sireNNet/espectrogramas_sirennet\police\sound_822_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_823.png
police,./sireNNet/espectrogramas_sirennet\police\sound_823_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_824.png
police,./sireNNet/espectrogramas_sirennet\police\sound_824_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_825.png
police,./sireNNet/espectrogramas_sirennet\police\sound_825_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_826.png
police,./sireNNet/espectrogramas_sirennet\police\sound_826_1.png
police,./sireNNet/espectrogramas_sirennet\police\sound_827.png
police,./sireNNet/espectrogramas_sirennet\police\sound_827_1.png
